Enrollment ID,Course Name,Student ID,Enrollment Timestamp,Completion Status
476,Introduction to Data Science,1246,2023-10-19 10:43:23,Completed
477,CPP,143,2024-03-05 10:43:23,In Progress
478,CPP,251,2024-08-06 10:43:23,In Progress
479,Mobile Computing,1307,2024-02-02 10:43:23,In Progress
480,Mobile Computing,1392,2024-06-27 10:43:23,Completed
481,Introduction to Data Science,1965,2024-02-22 10:43:23,Completed
482,CPP,1554,2023-10-15 10:43:23,Completed
483,Introduction to Data Science,294,2024-08-13 10:43:23,In Progress
484,Introduction to Data Science,326,2024-05-21 10:43:23,Completed
485,Mobile Computing,409,2024-06-30 10:43:23,Completed
486,CPP,1,2023-10-08 10:43:23,Completed
487,CPP,1474,2024-06-07 10:43:23,Completed
488,Introduction to Data Science,1402,2024-06-29 10:43:23,Completed
489,Introduction to Data Science,1031,2024-03-22 10:43:23,In Progress
490,Mobile Computing,1071,2024-03-28 10:43:23,Completed
491,Introduction to Data Science,357,2024-08-13 10:43:23,Completed
492,Introduction to Data Science,1582,2024-06-19 10:43:23,Completed
493,CPP,1845,2024-08-22 10:43:23,Completed
494,Mobile Computing,615,2024-01-14 10:43:23,In Progress
495,Mobile Computing,1755,2023-12-23 10:43:23,In Progress
496,CPP,1742,2023-11-25 10:43:23,In Progress
497,Introduction to Data Science,1418,2023-10-31 10:43:23,Completed
498,Introduction to Data Science,1197,2024-08-01 10:43:23,Completed
499,CPP,550,2024-02-27 10:43:23,Completed
500,Mobile Computing,214,2024-01-04 10:43:23,Completed
501,CPP,1817,2024-04-09 10:43:23,Completed
502,Introduction to Data Science,1520,2024-01-30 10:43:23,In Progress
503,Introduction to Data Science,392,2024-06-23 10:43:23,Completed
504,Introduction to Data Science,1601,2024-06-22 10:43:23,Completed
505,CPP,647,2024-09-19 10:43:23,Completed
506,Mobile Computing,1296,2024-02-01 10:43:23,Completed
507,Mobile Computing,770,2024-04-06 10:43:23,Completed
508,Introduction to Data Science,599,2024-05-01 10:43:23,Completed
509,Introduction to Data Science,104,2024-01-13 10:43:23,In Progress
510,CPP,809,2024-03-08 10:43:23,In Progress
511,Introduction to Data Science,1557,2023-12-08 10:43:23,In Progress
512,Mobile Computing,1013,2023-11-21 10:43:23,In Progress
513,CPP,541,2024-06-14 10:43:23,Completed
514,CPP,1797,2024-08-30 10:43:23,Completed
515,CPP,492,2024-06-26 10:43:23,In Progress
516,CPP,1129,2024-02-25 10:43:23,Completed
517,CPP,66,2024-05-01 10:43:23,Completed
518,Introduction to Data Science,1396,2024-01-15 10:43:23,Completed
519,Introduction to Data Science,23,2024-02-25 10:43:23,Completed
520,Introduction to Data Science,374,2023-10-28 10:43:23,In Progress
521,Introduction to Data Science,1925,2023-10-27 10:43:23,In Progress
522,Introduction to Data Science,1401,2023-11-02 10:43:23,Completed
523,Introduction to Data Science,612,2024-04-29 10:43:23,In Progress
524,Mobile Computing,154,2024-03-05 10:43:23,Completed
525,Mobile Computing,1715,2024-02-29 10:43:23,In Progress
526,CPP,1068,2024-03-15 10:43:23,Completed
527,Mobile Computing,728,2024-05-03 10:43:23,Completed
528,Mobile Computing,538,2024-09-16 10:43:23,In Progress
529,Introduction to Data Science,65,2024-05-28 10:43:23,Completed
530,Mobile Computing,1953,2024-04-06 10:43:23,Completed
531,Mobile Computing,748,2024-01-29 10:43:23,In Progress
532,CPP,1556,2024-07-26 10:43:23,Completed
533,CPP,1374,2023-09-28 10:43:23,In Progress
534,Introduction to Data Science,1249,2024-08-06 10:43:23,In Progress
535,Introduction to Data Science,51,2024-05-16 10:43:23,In Progress
536,Introduction to Data Science,461,2023-10-25 10:43:23,In Progress
537,CPP,1145,2024-02-13 10:43:23,Completed
538,Introduction to Data Science,1114,2023-10-13 10:43:23,In Progress
539,Introduction to Data Science,1506,2024-03-03 10:43:23,In Progress
540,Mobile Computing,840,2024-06-02 10:43:23,Completed
541,CPP,1849,2023-11-24 10:43:23,In Progress
542,CPP,1304,2024-03-01 10:43:23,In Progress
543,Introduction to Data Science,1726,2024-04-27 10:43:23,Completed
544,CPP,907,2023-10-20 10:43:23,Completed
545,CPP,2,2023-11-23 10:43:23,Completed
546,Introduction to Data Science,858,2023-10-16 10:43:23,Completed
547,Introduction to Data Science,800,2024-09-05 10:43:23,Completed
548,CPP,1713,2024-05-09 10:43:23,Completed
549,Introduction to Data Science,337,2023-11-30 10:43:23,Completed
550,Introduction to Data Science,651,2024-08-22 10:43:23,In Progress
551,CPP,186,2024-06-17 10:43:23,Completed
552,Mobile Computing,694,2023-11-01 10:43:23,Completed
553,CPP,969,2024-03-05 10:43:23,Completed
554,Introduction to Data Science,1436,2024-06-01 10:43:23,In Progress
555,Introduction to Data Science,764,2023-10-18 10:43:23,In Progress
556,Introduction to Data Science,1040,2023-12-30 10:43:23,In Progress
557,CPP,469,2024-05-08 10:43:23,Completed
558,CPP,1774,2024-06-19 10:43:23,Completed
559,Mobile Computing,1778,2023-11-08 10:43:23,In Progress
560,Mobile Computing,1617,2023-09-27 10:43:23,In Progress
561,CPP,1006,2024-02-19 10:43:23,Completed
562,Introduction to Data Science,840,2024-02-07 10:43:23,Completed
563,Mobile Computing,351,2023-09-30 10:43:23,Completed
564,CPP,1397,2023-12-09 10:43:23,In Progress
565,Mobile Computing,269,2024-08-14 10:43:23,In Progress
566,Introduction to Data Science,1540,2024-07-25 10:43:23,In Progress
567,Introduction to Data Science,1340,2023-11-29 10:43:23,In Progress
568,Introduction to Data Science,1166,2024-03-09 10:43:23,Completed
569,Mobile Computing,1630,2024-03-12 10:43:23,Completed
570,CPP,1407,2024-02-12 10:43:23,In Progress
571,Introduction to Data Science,550,2024-08-19 10:43:23,In Progress
572,Mobile Computing,924,2023-12-06 10:43:23,Completed
573,CPP,1616,2024-04-30 10:43:23,Completed
574,Mobile Computing,1147,2024-05-12 10:43:23,In Progress
575,Mobile Computing,135,2024-05-23 10:43:23,Completed
576,Mobile Computing,1509,2024-06-15 10:43:23,In Progress
577,CPP,81,2023-12-30 10:43:23,In Progress
578,Introduction to Data Science,887,2024-06-27 10:43:23,Completed
579,Introduction to Data Science,745,2024-02-05 10:43:23,In Progress
580,Introduction to Data Science,206,2024-04-09 10:43:23,Completed
581,CPP,1696,2024-01-01 10:43:23,Completed
582,CPP,293,2023-11-16 10:43:23,In Progress
583,Introduction to Data Science,1263,2024-09-21 10:43:23,In Progress
584,CPP,1325,2024-01-12 10:43:23,In Progress
585,Introduction to Data Science,1512,2023-12-27 10:43:23,Completed
586,Introduction to Data Science,1279,2024-03-26 10:43:23,In Progress
587,Introduction to Data Science,758,2024-01-09 10:43:23,In Progress
588,Introduction to Data Science,112,2024-02-15 10:43:23,In Progress
589,CPP,116,2024-07-23 10:43:23,Completed
590,CPP,282,2024-05-27 10:43:23,Completed
591,Introduction to Data Science,1707,2024-02-27 10:43:23,In Progress
592,Introduction to Data Science,827,2023-10-06 10:43:23,Completed
593,Mobile Computing,542,2024-02-12 10:43:23,In Progress
594,CPP,34,2024-01-08 10:43:23,Completed
595,Mobile Computing,1919,2024-01-17 10:43:23,In Progress
596,Mobile Computing,1796,2024-01-02 10:43:23,In Progress
597,Introduction to Data Science,291,2024-02-12 10:43:23,In Progress
598,Mobile Computing,1145,2024-04-03 10:43:23,Completed
599,Introduction to Data Science,1486,2024-02-07 10:43:23,In Progress
600,Introduction to Data Science,1119,2024-09-13 10:43:23,In Progress
601,Introduction to Data Science,851,2024-02-10 10:43:23,In Progress
602,Introduction to Data Science,1404,2024-08-06 10:43:23,Completed
603,Introduction to Data Science,1898,2024-09-04 10:43:23,Completed
604,Introduction to Data Science,937,2023-12-27 10:43:23,In Progress
605,Introduction to Data Science,1183,2023-12-29 10:43:23,In Progress
606,Mobile Computing,1981,2023-10-26 10:43:23,In Progress
607,Introduction to Data Science,1486,2024-05-21 10:43:23,In Progress
608,Introduction to Data Science,1303,2024-02-10 10:43:23,In Progress
609,Introduction to Data Science,100,2023-11-06 10:43:23,In Progress
610,Mobile Computing,540,2024-05-23 10:43:23,Completed
611,Introduction to Data Science,974,2023-10-08 10:43:23,Completed
612,Introduction to Data Science,1769,2024-02-09 10:43:23,Completed
613,Introduction to Data Science,1209,2024-07-03 10:43:23,In Progress
614,Mobile Computing,248,2023-11-04 10:43:23,In Progress
615,Mobile Computing,1455,2023-11-21 10:43:23,In Progress
616,CPP,385,2024-09-10 10:43:23,In Progress
617,Mobile Computing,1673,2024-09-20 10:43:23,In Progress
618,Introduction to Data Science,1703,2024-07-17 10:43:23,Completed
619,Introduction to Data Science,1970,2024-03-13 10:43:23,Completed
620,CPP,318,2024-06-08 10:43:23,Completed
621,Mobile Computing,1830,2024-04-24 10:43:23,In Progress
622,Introduction to Data Science,1053,2024-09-04 10:43:23,In Progress
623,Introduction to Data Science,339,2024-02-29 10:43:23,Completed
624,Introduction to Data Science,1188,2024-08-03 10:43:23,In Progress
625,Introduction to Data Science,450,2023-11-02 10:43:23,In Progress
626,Mobile Computing,652,2023-10-23 10:43:23,Completed
627,CPP,1678,2024-01-06 10:43:23,Completed
628,Introduction to Data Science,1923,2024-04-28 10:43:23,Completed
629,CPP,1162,2024-01-21 10:43:23,In Progress
630,Introduction to Data Science,520,2024-01-03 10:43:23,In Progress
631,CPP,1450,2024-03-21 10:43:23,Completed
632,Mobile Computing,1771,2024-03-19 10:43:23,Completed
633,CPP,545,2023-11-07 10:43:23,In Progress
634,Mobile Computing,1131,2024-09-14 10:43:23,In Progress
635,Introduction to Data Science,1417,2024-03-17 10:43:23,Completed
636,CPP,162,2024-01-13 10:43:23,In Progress
637,CPP,1084,2024-03-17 10:43:23,Completed
638,Introduction to Data Science,349,2024-05-11 10:43:23,In Progress
639,Mobile Computing,1599,2024-02-29 10:43:23,Completed
640,Mobile Computing,472,2024-07-26 10:43:23,In Progress
641,CPP,688,2023-11-24 10:43:23,Completed
642,Mobile Computing,1646,2024-07-27 10:43:23,Completed
643,Mobile Computing,291,2024-02-17 10:43:23,Completed
644,Mobile Computing,931,2024-04-28 10:43:23,Completed
645,Introduction to Data Science,1985,2024-06-30 10:43:23,Completed
646,CPP,1010,2024-01-07 10:43:23,In Progress
647,CPP,929,2024-01-15 10:43:23,In Progress
648,Mobile Computing,1832,2024-05-29 10:43:23,Completed
649,Introduction to Data Science,1956,2023-11-27 10:43:23,In Progress
650,Mobile Computing,935,2024-02-01 10:43:23,Completed
651,Mobile Computing,1040,2024-07-03 10:43:23,In Progress
652,Introduction to Data Science,403,2024-08-12 10:43:23,Completed
653,Mobile Computing,1879,2023-10-15 10:43:23,In Progress
654,CPP,1835,2024-02-14 10:43:23,Completed
655,Introduction to Data Science,242,2024-08-09 10:43:23,In Progress
656,Mobile Computing,1610,2024-09-06 10:43:23,In Progress
657,Introduction to Data Science,903,2024-03-22 10:43:23,Completed
658,Introduction to Data Science,311,2023-10-06 10:43:23,Completed
659,Mobile Computing,367,2024-05-29 10:43:23,In Progress
660,Introduction to Data Science,1452,2024-02-22 10:43:23,In Progress
661,Mobile Computing,1050,2024-04-23 10:43:23,Completed
662,CPP,334,2024-03-14 10:43:23,In Progress
663,Mobile Computing,257,2024-07-07 10:43:23,In Progress
664,CPP,510,2024-06-22 10:43:23,Completed
665,CPP,679,2023-11-08 10:43:23,Completed
666,CPP,629,2024-06-11 10:43:23,In Progress
667,Introduction to Data Science,1328,2024-05-02 10:43:23,Completed
668,Mobile Computing,790,2024-05-27 10:43:23,In Progress
669,CPP,1462,2024-09-04 10:43:23,In Progress
670,Mobile Computing,45,2024-06-21 10:43:23,In Progress
671,Mobile Computing,736,2023-12-09 10:43:23,In Progress
672,Introduction to Data Science,1847,2024-09-07 10:43:23,In Progress
673,CPP,1714,2023-10-25 10:43:23,In Progress
674,Introduction to Data Science,447,2024-06-07 10:43:23,Completed
675,CPP,1642,2024-09-08 10:43:23,Completed
676,CPP,1941,2024-07-28 10:43:23,In Progress
677,CPP,1599,2023-11-04 10:43:23,In Progress
678,Introduction to Data Science,12,2023-12-16 10:43:23,In Progress
679,Mobile Computing,1984,2024-01-28 10:43:23,In Progress
680,Mobile Computing,445,2024-04-04 10:43:23,In Progress
681,CPP,1435,2023-10-31 10:43:23,In Progress
682,Introduction to Data Science,1772,2024-04-23 10:43:23,Completed
683,Introduction to Data Science,1829,2024-02-21 10:43:23,In Progress
684,Mobile Computing,471,2024-03-25 10:43:23,In Progress
685,CPP,1771,2024-07-10 10:43:23,Completed
686,Mobile Computing,748,2023-11-28 10:43:23,In Progress
687,CPP,1930,2024-04-19 10:43:23,Completed
688,CPP,867,2024-04-09 10:43:23,In Progress
689,Mobile Computing,1401,2023-12-03 10:43:23,Completed
690,CPP,1526,2024-01-03 10:43:23,In Progress
691,Mobile Computing,1702,2023-11-27 10:43:23,Completed
692,CPP,1251,2023-11-22 10:43:23,In Progress
693,CPP,1692,2024-01-10 10:43:23,Completed
694,CPP,397,2024-01-02 10:43:23,Completed
695,Mobile Computing,1897,2024-01-25 10:43:23,In Progress
696,CPP,1899,2024-08-06 10:43:23,In Progress
697,CPP,1543,2024-03-27 10:43:23,Completed
698,Mobile Computing,1218,2023-10-28 10:43:23,Completed
699,CPP,621,2024-02-18 10:43:23,In Progress
700,CPP,424,2024-03-02 10:43:23,In Progress
701,Introduction to Data Science,692,2024-05-02 10:43:23,Completed
702,Introduction to Data Science,324,2023-11-03 10:43:23,In Progress
703,CPP,615,2024-04-23 10:43:23,Completed
704,Introduction to Data Science,602,2024-07-05 10:43:23,In Progress
705,Introduction to Data Science,1852,2024-07-01 10:43:23,Completed
706,CPP,277,2023-12-20 10:43:23,Completed
707,Introduction to Data Science,757,2024-08-10 10:43:23,Completed
708,CPP,1814,2024-05-24 10:43:23,In Progress
709,CPP,460,2024-06-19 10:43:23,In Progress
710,Introduction to Data Science,1751,2024-01-01 10:43:23,In Progress
711,Introduction to Data Science,1136,2024-05-01 10:43:23,Completed
712,Introduction to Data Science,1384,2024-09-19 10:43:23,Completed
713,CPP,1974,2023-11-28 10:43:23,In Progress
714,Mobile Computing,764,2024-01-15 10:43:23,Completed
715,Mobile Computing,347,2024-05-27 10:43:23,Completed
716,CPP,280,2024-08-23 10:43:23,Completed
717,CPP,622,2024-09-23 10:43:23,In Progress
718,CPP,1601,2024-05-28 10:43:23,Completed
719,Mobile Computing,1768,2023-10-21 10:43:23,Completed
720,CPP,766,2024-07-27 10:43:23,Completed
721,Introduction to Data Science,500,2024-06-23 10:43:23,Completed
722,CPP,1208,2023-12-09 10:43:23,In Progress
723,Mobile Computing,1017,2024-05-13 10:43:23,In Progress
724,Mobile Computing,1240,2024-02-16 10:43:23,Completed
725,CPP,1190,2024-09-02 10:43:23,In Progress
726,Introduction to Data Science,144,2024-08-23 10:43:23,In Progress
727,CPP,430,2024-06-10 10:43:23,Completed
728,Mobile Computing,433,2024-02-21 10:43:23,In Progress
729,Introduction to Data Science,1577,2024-09-07 10:43:23,In Progress
730,Mobile Computing,535,2024-08-05 10:43:23,Completed
731,CPP,717,2023-11-12 10:43:23,In Progress
732,Mobile Computing,1620,2023-11-22 10:43:23,In Progress
733,Introduction to Data Science,478,2024-03-30 10:43:23,Completed
734,Introduction to Data Science,502,2024-04-20 10:43:23,Completed
735,Introduction to Data Science,526,2024-04-06 10:43:23,In Progress
736,Introduction to Data Science,1188,2024-08-26 10:43:23,Completed
737,Mobile Computing,1724,2024-09-15 10:43:23,Completed
738,CPP,609,2024-05-04 10:43:23,In Progress
739,Mobile Computing,630,2024-06-16 10:43:23,In Progress
740,Introduction to Data Science,1028,2023-10-25 10:43:23,In Progress
741,Mobile Computing,961,2024-05-18 10:43:23,Completed
742,CPP,52,2024-09-11 10:43:23,In Progress
743,Mobile Computing,261,2024-01-04 10:43:23,In Progress
744,Introduction to Data Science,296,2024-06-26 10:43:23,Completed
745,Introduction to Data Science,1515,2023-11-23 10:43:23,Completed
746,Mobile Computing,1574,2024-05-25 10:43:23,In Progress
747,CPP,600,2023-10-28 10:43:23,In Progress
748,Mobile Computing,1641,2024-04-24 10:43:23,Completed
749,CPP,119,2024-04-28 10:43:23,In Progress
750,Introduction to Data Science,734,2024-03-28 10:43:23,Completed
751,CPP,369,2024-03-26 10:43:23,In Progress
752,CPP,948,2024-05-19 10:43:23,In Progress
753,CPP,1583,2024-05-01 10:43:23,In Progress
754,Introduction to Data Science,352,2023-11-27 10:43:23,Completed
755,CPP,313,2024-08-29 10:43:23,In Progress
756,CPP,1925,2024-06-13 10:43:23,In Progress
757,CPP,1178,2024-06-28 10:43:23,Completed
758,CPP,592,2023-12-01 10:43:23,Completed
759,CPP,1582,2023-10-15 10:43:23,Completed
760,CPP,253,2024-04-01 10:43:23,Completed
761,Mobile Computing,994,2023-12-14 10:43:23,Completed
762,Introduction to Data Science,486,2023-12-15 10:43:23,Completed
763,Mobile Computing,805,2024-04-14 10:43:23,Completed
764,Introduction to Data Science,47,2024-08-10 10:43:23,Completed
765,Mobile Computing,1147,2024-01-02 10:43:23,Completed
766,CPP,1286,2023-12-25 10:43:23,Completed
767,Mobile Computing,1625,2024-06-18 10:43:23,Completed
768,Introduction to Data Science,1381,2024-01-09 10:43:23,Completed
769,Introduction to Data Science,218,2024-06-21 10:43:23,In Progress
770,CPP,2000,2023-11-23 10:43:23,Completed
771,Mobile Computing,152,2023-10-04 10:43:23,Completed
772,Mobile Computing,1630,2024-02-06 10:43:23,Completed
773,Introduction to Data Science,697,2023-10-02 10:43:23,Completed
774,CPP,525,2024-06-21 10:43:23,In Progress
775,CPP,919,2024-06-01 10:43:23,Completed
776,Mobile Computing,371,2024-04-14 10:43:23,In Progress
777,Introduction to Data Science,98,2024-03-17 10:43:23,In Progress
778,Mobile Computing,949,2024-01-12 10:43:23,Completed
779,Mobile Computing,1219,2023-12-06 10:43:23,Completed
780,Mobile Computing,730,2024-09-10 10:43:23,Completed
781,Introduction to Data Science,1401,2024-07-23 10:43:23,In Progress
782,Mobile Computing,736,2024-01-06 10:43:23,Completed
783,CPP,712,2024-06-12 10:43:23,In Progress
784,Mobile Computing,990,2024-09-13 10:43:23,In Progress
785,CPP,1076,2024-03-19 10:43:23,In Progress
786,CPP,274,2024-04-06 10:43:23,In Progress
787,Introduction to Data Science,1873,2024-07-06 10:43:23,Completed
788,Mobile Computing,1760,2024-04-23 10:43:23,Completed
789,Introduction to Data Science,1740,2023-11-08 10:43:23,In Progress
